CustomerID,CustomerName,Gender,Age,City,JoinDate,PlanType,MonthlyCharges,TotalCharges,TenureMonths,InternetService,ContractType,PaymentMethod,SupportTickets,ChurnStatus,,Blank check
C101254,Priya Dey,Male,66,Chennai,09-12-2025,Postpaid,,28210.06,38,5G,1 Year,UPI,2,Yes,,FALSE
C101255,Rahul Ghosh,Female,70,Bangalore,21-01-2025,Postpaid,,42602.17,37,None,Monthly,UPI,9,Yes,,FALSE
C101256,Sourav Ghosh,Female,18,Kolkata,05-07-2025,Postpaid,1804.85,61364.9,34,DSL,1 Year,Cash,9,Yes,,FALSE
C101257,Rohit Dey,Male,33,Delhi,09-07-2025,Prepaid,552.76,29296.28,53,5G,1 Year,Card,12,No,,FALSE
C101258,Rahul Gupta,Male,64,Bangalore,17-04-2025,Prepaid,1238.32,7429.92,6,None,2 Year,Cash,9,No,,FALSE
C101259,Vikram Roy,Male,68,Kolkata,01-02-2025,Postpaid,1612.02,4836.06,3,Fiber,Monthly,Cash,4,Yes,,FALSE
C101260,Rahul Singh,Female,74,Hyderabad,01-04-2025,Postpaid,1854.9,133552.8,72,None,Monthly,Card,6,Yes,,FALSE
C101261,Sneha Roy,Male,51,Mumbai,23-12-2025,Postpaid,978.5,8806.5,9,5G,2 Year,Card,8,No,,FALSE
C101262,Sneha Kapoor,Male,44,Delhi,28-09-2025,Postpaid,568.61,22175.79,39,DSL,Monthly,Bank Transfer,12,No,,FALSE
C101263,Sourav Singh,Female,23,Mumbai,01-07-2025,Postpaid,1783.86,107031.6,60,5G,Monthly,Card,6,Yes,,FALSE
C101264,Amit Singh,Male,64,Hyderabad,12-01-2025,Prepaid,876.88,42090.24,48,None,1 Year,,6,No,,FALSE
C101265,Vikram Dey,Male,73,Mumbai,25-02-2025,Postpaid,1171.07,44500.66,38,DSL,2 Year,Card,4,No,,FALSE
C101266,Rahul Ghosh,Male,64,Delhi,18-12-2025,Prepaid,1090.66,19631.88,18,5G,Monthly,Card,3,Yes,,FALSE
C101267,Vikram Singh,Female,66,Hyderabad,04-03-2025,Postpaid,629.36,28950.56,46,DSL,Monthly,UPI,1,Yes,,FALSE
C101268,Priya Dey,Male,63,Chennai,12-04-2025,Prepaid,1193.56,70420.04,59,Fiber,2 Year,Card,7,Yes,,FALSE
C101269,Sneha Sharma,Female,26,Kolkata,09-02-2025,Prepaid,1393.85,72480.2,52,None,1 Year,Cash,1,No,,FALSE
C101270,Vikram Sharma,Male,50,Mumbai,17-04-2025,Prepaid,1623.15,86026.95,53,Fiber,2 Year,UPI,5,No,,FALSE
C101271,Neha Dey,Male,25,Mumbai,19-12-2025,Postpaid,516.44,36667.24,71,5G,1 Year,Cash,4,No,,FALSE
C101272,Sourav Sharma,Male,70,Bangalore,08-07-2025,Postpaid,1931.63,30906.08,16,DSL,Monthly,UPI,4,Yes,,FALSE
C101273,Neha Singh,Male,69,Chennai,30-05-2025,Prepaid,1779.43,28470.88,16,DSL,1 Year,Cash,5,Yes,,FALSE
C101274,Sourav Sen,Male,55,Hyderabad,22-03-2025,Prepaid,1585.09,28531.62,18,DSL,Monthly,Card,7,No,,FALSE
C101275,Priya Singh,Male,39,Hyderabad,31-05-2025,Prepaid,1010.06,44442.64,44,None,2 Year,UPI,5,Yes,,FALSE
C101276,Sourav Kapoor,Female,67,Hyderabad,24-01-2025,Prepaid,703,30932,44,Fiber,2 Year,Card,6,Yes,,FALSE
C101277,Rahul Dey,Male,20,Delhi,19-07-2025,Postpaid,1786.21,44655.25,25,Fiber,Monthly,Cash,2,No,,FALSE
C101278,Sneha Das,Male,22,Mumbai,11-05-2025,Postpaid,1897.53,79696.26,42,5G,Monthly,Cash,8,Yes,,FALSE
C101279,Riya Kapoor,Male,45,Chennai,18-04-2025,Postpaid,1124.16,15738.24,14,5G,2 Year,UPI,1,Yes,,FALSE
C101280,Vikram Gupta,Male,37,Delhi,02-06-2025,Prepaid,307.43,21827.53,71,None,2 Year,Card,6,Yes,,FALSE
C101281,Neha Das,Male,31,Kolkata,08-12-2025,Postpaid,1395.73,41871.9,30,None,2 Year,UPI,9,Yes,,FALSE
C101282,Neha Das,Female,50,Delhi,21-10-2025,Prepaid,1987.42,95396.16,48,Fiber,2 Year,Cash,4,Yes,,FALSE
C101283,Neha Kapoor,Female,43,Chennai,25-11-2025,Postpaid,1602.27,86522.58,54,Fiber,2 Year,Bank Transfer,2,No,,FALSE
C101284,Neha Sen,Male,55,Delhi,17-10-2025,Prepaid,1381.52,69076,50,5G,Monthly,Bank Transfer,9,Yes,,FALSE
C101285,Sneha Singh,Male,29,Bangalore,26-07-2025,Prepaid,483.2,12080,25,None,2 Year,UPI,8,No,,FALSE
C101286,Riya Kapoor,Male,27,Hyderabad,15-08-2025,Prepaid,1387.41,70757.91,51,DSL,1 Year,Card,8,Yes,,FALSE
C101287,Vikram Roy,Male,38,Delhi,02-01-2025,Postpaid,1404.32,66003.04,47,None,2 Year,UPI,2,No,,FALSE
C101288,Amit Kapoor,Female,39,Chennai,13-12-2025,Prepaid,1232.73,4930.92,4,None,2 Year,Bank Transfer,1,No,,FALSE
C101289,Priya Sen,Male,54,Chennai,04-09-2025,Postpaid,885.02,43365.98,49,Fiber,2 Year,Card,12,Yes,,FALSE
C101290,Ananya Das,Female,69,Mumbai,17-05-2025,Postpaid,832.28,56595.04,68,DSL,Monthly,Bank Transfer,8,No,,FALSE
C101291,Amit Gupta,Male,58,Kolkata,04-01-2025,Postpaid,1751.88,10511.28,6,None,1 Year,UPI,0,Yes,,FALSE
C101292,Priya Das,Male,71,Chennai,21-06-2025,Prepaid,1155.63,57781.5,50,Fiber,Monthly,Cash,8,Yes,,FALSE
C101293,Neha Das,Female,57,Kolkata,21-08-2025,Postpaid,435.18,15666.48,36,DSL,2 Year,Card,9,No,,FALSE
C101294,Rahul Ghosh,Male,59,Hyderabad,24-05-2025,Postpaid,1364.86,72337.58,53,Fiber,1 Year,,7,No,,FALSE
C101295,Riya Roy,Female,43,Bangalore,10-12-2025,Prepaid,397.91,8356.11,21,DSL,1 Year,UPI,8,Yes,,FALSE
C101296,Riya Kapoor,Male,65,,17-10-2025,Prepaid,1531.48,96483.24,63,5G,Monthly,Cash,8,No,,FALSE
C101297,Riya Sen,Male,22,Mumbai,10-06-2025,Postpaid,636.35,15908.75,25,DSL,Monthly,Bank Transfer,6,Yes,,FALSE
C101298,Riya Sharma,Male,47,Mumbai,14-12-2025,Prepaid,1875.18,131262.6,70,Fiber,2 Year,Card,,No,,FALSE
C101299,Sneha Dey,Female,25,Mumbai,28-08-2025,Postpaid,1574.57,45662.53,29,5G,1 Year,UPI,3,Yes,,FALSE
C101300,Vikram Singh,Female,46,Delhi,31-10-2025,Prepaid,1814.38,18143.8,10,DSL,2 Year,Bank Transfer,0,Yes,,FALSE
C101301,Rahul Das,Female,73,Delhi,26-05-2025,Prepaid,798.83,40740.33,51,DSL,1 Year,Card,10,No,,FALSE
C101302,Vikram Das,Male,71,Bangalore,13-09-2025,Prepaid,976.21,13666.94,14,DSL,Monthly,UPI,2,Yes,,FALSE
C101303,Neha Dey,Male,74,Kolkata,18-11-2025,Prepaid,1819.25,114612.75,63,5G,2 Year,Cash,2,No,,FALSE
C101304,Neha Gupta,Male,65,Bangalore,29-04-2025,Prepaid,1632.47,102845.61,63,Fiber,2 Year,Card,8,No,,FALSE
C101305,Neha Gupta,Male,44,Bangalore,26-12-2025,Postpaid,874.4,3497.6,4,None,2 Year,UPI,7,No,,FALSE
C101306,Riya Sen,Female,62,Chennai,17-03-2025,Prepaid,983.52,7868.16,8,5G,Monthly,Cash,8,Yes,,FALSE
C101307,Ananya Ghosh,Male,23,Kolkata,21-07-2025,Postpaid,605.76,13326.72,22,Fiber,1 Year,Cash,1,No,,FALSE
C101308,Vikram Roy,Male,43,Chennai,13-03-2025,Postpaid,1544.23,30884.6,20,None,1 Year,UPI,8,No,,FALSE
C101309,Vikram Singh,Male,33,Mumbai,06-03-2025,Prepaid,1358.84,76095.04,56,5G,Monthly,Card,10,No,,FALSE
C101310,Rohit Roy,Female,64,Chennai,22-06-2025,Prepaid,1161.51,38329.83,33,Fiber,1 Year,Bank Transfer,7,No,,FALSE
C101311,Riya Das,Female,69,Mumbai,01-05-2025,Postpaid,1480.98,7404.9,5,None,1 Year,Cash,3,Yes,,FALSE
C101312,Priya Paul,Male,19,Hyderabad,18-11-2025,Postpaid,766.33,44447.14,58,None,2 Year,Cash,6,Yes,,FALSE
C101313,Amit Roy,Female,72,Chennai,23-10-2025,Prepaid,1158.87,64896.72,56,None,2 Year,UPI,12,No,,FALSE
C101314,Amit Sen,Female,61,Kolkata,23-12-2025,Postpaid,300.11,20407.48,68,Fiber,2 Year,Bank Transfer,12,No,,FALSE
C101315,Neha Sharma,Male,42,Hyderabad,05-03-2025,Prepaid,1464.54,62975.22,43,5G,2 Year,Card,12,No,,FALSE
C101316,Amit Dey,Female,72,Bangalore,31-10-2025,Postpaid,755.15,36247.2,48,DSL,Monthly,Bank Transfer,9,No,,FALSE
C101317,Amit Dey,Female,29,Bangalore,24-04-2025,Prepaid,1376.71,44054.72,32,Fiber,1 Year,Cash,2,No,,FALSE
C101318,Ananya Gupta,Male,23,Delhi,19-07-2025,Prepaid,616.22,25881.24,42,DSL,1 Year,Card,11,Yes,,FALSE
C101319,Ananya Das,Male,39,Chennai,24-02-2025,Postpaid,1332.49,90609.32,68,5G,1 Year,UPI,10,No,,FALSE
C101320,Vikram Ghosh,Male,51,Chennai,14-06-2025,Postpaid,1924.64,65437.76,34,5G,1 Year,Card,0,Yes,,FALSE
C101321,Vikram Paul,Male,37,Kolkata,04-09-2025,Postpaid,1791.18,28658.88,16,DSL,Monthly,Card,8,No,,FALSE
C101322,Rahul Das,Female,55,Mumbai,21-07-2025,Postpaid,756.53,23452.43,31,Fiber,1 Year,Bank Transfer,7,Yes,,FALSE
C101323,Sneha Roy,Female,38,Chennai,20-04-2025,Postpaid,642.91,27002.22,42,None,2 Year,UPI,3,No,,FALSE
C101324,Neha Singh,Male,46,Hyderabad,26-11-2025,Prepaid,376.85,15450.85,41,5G,Monthly,UPI,12,No,,FALSE
C101325,Vikram Das,Female,29,Chennai,31-01-2025,Prepaid,949.99,56049.41,59,None,Monthly,Bank Transfer,5,Yes,,FALSE
C101326,Ananya Kapoor,Male,33,Mumbai,19-06-2025,Postpaid,1194.53,78838.98,66,None,Monthly,Bank Transfer,12,No,,FALSE
C101327,Rohit Singh,Male,68,Mumbai,10-09-2025,Postpaid,1215.16,70479.28,58,5G,2 Year,Bank Transfer,8,No,,FALSE
C101328,Ananya Paul,Female,64,Mumbai,15-09-2025,Prepaid,1938.71,106629.05,55,5G,2 Year,UPI,1,No,,FALSE
C101329,Rahul Sharma,Male,39,Mumbai,07-06-2025,Postpaid,530.41,2121.64,4,DSL,2 Year,Card,1,Yes,,FALSE
C101330,Ananya Das,Male,26,Kolkata,15-06-2025,Postpaid,1657.83,24867.45,15,None,Monthly,Card,10,No,,FALSE
C101331,Rohit Singh,Female,53,Chennai,26-09-2025,Postpaid,1458.39,35001.36,24,None,2 Year,Cash,2,No,,FALSE
C101332,Riya Singh,Female,72,Mumbai,04-01-2025,Prepaid,1018.22,29528.38,29,5G,2 Year,Card,5,No,,FALSE
C101333,Amit Dey,Male,31,Hyderabad,10-03-2025,Prepaid,1192.91,10736.19,9,Fiber,Monthly,Card,9,Yes,,FALSE
C101334,Neha Das,Male,74,Bangalore,05-01-2025,Prepaid,1364.75,1364.75,1,DSL,1 Year,Bank Transfer,7,Yes,,FALSE
C101335,Rahul Dey,Male,31,Bangalore,26-07-2025,Prepaid,1086.42,77135.82,71,None,Monthly,Card,5,No,,FALSE
C101336,Ananya Dey,Female,47,,11-03-2025,Postpaid,741.58,31146.36,42,DSL,2 Year,UPI,5,Yes,,FALSE
C101337,Riya Kapoor,Male,57,Hyderabad,22-02-2025,Postpaid,1167.58,14010.96,12,Fiber,2 Year,Card,11,No,,FALSE
C101338,Riya Sen,Male,25,Bangalore,22-04-2025,Prepaid,597.43,36443.23,61,Fiber,1 Year,Card,2,Yes,,FALSE
C101339,Amit Das,Female,54,,03-12-2025,Prepaid,1558.69,43643.32,28,5G,Monthly,Card,3,Yes,,FALSE
C101340,Sneha Paul,Male,38,Delhi,12-10-2025,Postpaid,1493.2,70180.4,47,5G,1 Year,UPI,7,No,,FALSE
C101341,Sourav Singh,Male,65,Kolkata,20-10-2025,Postpaid,671.07,42948.48,64,5G,1 Year,Cash,9,Yes,,FALSE
C101342,Neha Gupta,Male,29,Mumbai,20-10-2025,Prepaid,1325.13,76857.54,58,None,Monthly,Card,0,No,,FALSE
C101343,Riya Das,Male,33,Bangalore,29-12-2025,Postpaid,1590.57,95434.2,60,DSL,2 Year,Card,2,Yes,,FALSE
C101344,Ananya Kapoor,Male,19,Chennai,07-04-2025,Prepaid,528.02,6864.26,13,Fiber,Monthly,Bank Transfer,12,No,,FALSE
C101345,Vikram Paul,Female,56,Delhi,17-12-2025,Prepaid,1180.66,70839.6,60,5G,2 Year,Bank Transfer,2,Yes,,FALSE
C101346,Rahul Sharma,Male,58,Kolkata,23-05-2025,Postpaid,969.39,66887.91,69,DSL,1 Year,UPI,9,No,,FALSE
C101347,Amit Sen,Male,25,Kolkata,18-03-2025,Prepaid,411.89,24301.51,59,5G,2 Year,UPI,1,No,,FALSE
C101348,Vikram Sen,Male,30,Chennai,11-04-2025,Prepaid,770.21,47753.02,62,None,1 Year,UPI,3,No,,FALSE
C101349,Rahul Roy,Male,23,Kolkata,17-04-2025,Prepaid,545.81,8187.15,15,Fiber,2 Year,Cash,6,No,,FALSE
C101350,Neha Das,Male,66,Kolkata,15-07-2025,Postpaid,389.96,7019.28,18,Fiber,Monthly,Card,0,Yes,,FALSE
C101351,Ananya Dey,Female,57,Mumbai,12-04-2025,Prepaid,1058.03,5290.15,5,Fiber,1 Year,Card,6,No,,FALSE
C101352,Amit Gupta,Female,39,Chennai,23-02-2025,Prepaid,1210.45,32682.15,27,5G,Monthly,UPI,1,No,,FALSE
C101353,Vikram Roy,Female,19,Kolkata,23-10-2025,Postpaid,1460.17,105132.24,72,DSL,Monthly,Bank Transfer,6,Yes,,FALSE
C101354,Ananya Ghosh,Female,19,Kolkata,02-12-2025,Prepaid,1490.06,37251.5,25,DSL,2 Year,Bank Transfer,2,No,,FALSE
C101355,Sneha Gupta,Male,70,Mumbai,22-05-2025,Prepaid,1618.82,4856.46,3,None,1 Year,Bank Transfer,8,No,,FALSE
C101356,Amit Sen,Male,42,Delhi,08-02-2025,Prepaid,1595.37,63814.8,40,Fiber,Monthly,Cash,0,No,,FALSE
C101357,Riya Sen,Female,25,Delhi,31-01-2025,Prepaid,1343.23,63131.81,47,Fiber,1 Year,UPI,6,No,,FALSE
C101358,Amit Roy,Female,73,Chennai,29-11-2025,Prepaid,999.98,2999.94,3,5G,1 Year,Bank Transfer,2,Yes,,FALSE
C101359,Rahul Das,Male,32,Chennai,05-07-2025,Postpaid,354.05,13099.85,37,None,2 Year,Cash,5,No,,FALSE
C101360,Ananya Gupta,Female,75,Delhi,26-05-2025,Postpaid,1357.94,54317.6,40,DSL,Monthly,Bank Transfer,7,Yes,,FALSE
C101361,Rahul Das,Male,26,Chennai,31-01-2025,Prepaid,1083.97,35771.01,33,Fiber,Monthly,Card,0,No,,FALSE
C101362,Sourav Singh,Male,53,Bangalore,24-03-2025,Postpaid,469.64,14089.2,30,Fiber,2 Year,UPI,8,Yes,,FALSE
C101363,Amit Paul,Male,69,Hyderabad,25-02-2025,Postpaid,1060.19,49828.93,47,Fiber,1 Year,UPI,3,Yes,,FALSE
C101364,Rahul Gupta,Male,44,Delhi,10-02-2025,Prepaid,471.83,27366.14,58,5G,1 Year,Bank Transfer,7,No,,FALSE
C101365,Sneha Sharma,Male,30,Chennai,11-08-2025,Prepaid,596.47,31016.44,52,5G,2 Year,Bank Transfer,7,No,,FALSE
C101366,Riya Sharma,Male,63,Kolkata,15-10-2025,Prepaid,1312.47,72185.85,55,5G,Monthly,Card,9,No,,FALSE
C101367,Sourav Kapoor,Female,28,Mumbai,10-02-2025,Postpaid,1866.35,106381.95,57,Fiber,2 Year,Card,2,No,,FALSE
C101368,Rohit Kapoor,Female,19,Bangalore,21-02-2025,Postpaid,396.89,1984.45,5,5G,2 Year,UPI,12,Yes,,FALSE
C101369,Neha Gupta,Female,68,Kolkata,10-05-2025,Prepaid,384.98,5774.7,15,Fiber,2 Year,Bank Transfer,9,Yes,,FALSE
C101370,Neha Singh,Male,52,Delhi,08-05-2025,Prepaid,414.51,29430.21,71,5G,Monthly,UPI,4,Yes,,FALSE
C101371,Neha Gupta,Female,69,,28-09-2025,Postpaid,1398.19,54529.41,39,DSL,2 Year,UPI,3,No,,FALSE
C101372,Sourav Kapoor,Female,55,Kolkata,30-07-2025,Postpaid,1463.76,83434.32,57,Fiber,Monthly,Card,7,No,,FALSE
C101373,Rohit Sen,Male,21,Mumbai,15-06-2025,Postpaid,1114.82,70233.66,63,DSL,Monthly,Bank Transfer,9,Yes,,FALSE
C101374,Priya Singh,Male,57,Bangalore,05-12-2025,Prepaid,1670.92,96913.36,58,Fiber,Monthly,,0,No,,FALSE
C101375,Priya Das,Female,70,Kolkata,23-03-2025,Prepaid,1734.23,121396.1,70,5G,Monthly,UPI,3,No,,FALSE
C101376,Neha Gupta,Male,61,,12-02-2025,Postpaid,1311.31,86546.46,66,Fiber,2 Year,Bank Transfer,10,Yes,,FALSE
C101377,Sourav Singh,Female,70,Chennai,12-03-2025,Prepaid,,19488.6,10,Fiber,1 Year,Bank Transfer,8,Yes,,FALSE
C101378,Ananya Gupta,Male,54,Chennai,30-03-2025,Prepaid,1952.28,111279.96,57,Fiber,1 Year,UPI,6,No,,FALSE
C101379,Amit Sen,Female,38,Chennai,13-02-2025,Postpaid,1432.19,87363.59,61,None,Monthly,UPI,2,No,,FALSE
C101380,Neha Kapoor,Male,61,Bangalore,20-07-2025,Postpaid,1644.49,57557.15,35,Fiber,1 Year,UPI,9,No,,FALSE
C101381,Priya Paul,Female,32,Kolkata,01-07-2025,Postpaid,738.71,11819.36,16,Fiber,1 Year,Card,2,No,,FALSE
C101382,Ananya Kapoor,Female,36,Kolkata,24-08-2025,Postpaid,1247.92,88602.32,71,DSL,1 Year,UPI,9,No,,FALSE
C101383,Sourav Kapoor,Male,62,Hyderabad,16-05-2025,Postpaid,1718.65,63590.05,37,Fiber,1 Year,Cash,8,No,,FALSE
C101384,Amit Dey,Female,27,Kolkata,17-07-2025,Prepaid,1053.71,9483.39,9,DSL,1 Year,Card,10,No,,FALSE
C101385,Rahul Dey,Male,35,Delhi,01-10-2025,Postpaid,1228.41,85988.7,70,DSL,2 Year,UPI,6,Yes,,FALSE
C101386,Vikram Gupta,Male,34,Bangalore,12-01-2025,Prepaid,1114.19,56823.69,51,Fiber,1 Year,UPI,3,Yes,,FALSE
C101387,Neha Roy,Male,55,Hyderabad,28-07-2025,Prepaid,907.17,29029.44,32,DSL,Monthly,Cash,11,No,,FALSE
C101388,Sneha Sharma,Female,75,Delhi,12-10-2025,Prepaid,879.94,879.94,1,None,1 Year,UPI,2,No,,FALSE
C101389,Rohit Das,Male,35,Bangalore,12-06-2025,Prepaid,1141.51,44518.89,39,DSL,2 Year,Bank Transfer,4,Yes,,FALSE
C101390,Priya Gupta,Female,68,Hyderabad,03-02-2025,Prepaid,982.51,53055.54,54,5G,2 Year,UPI,8,Yes,,FALSE
C101391,Vikram Roy,Male,73,Delhi,10-02-2025,Postpaid,1083.93,56364.36,52,5G,1 Year,UPI,12,Yes,,FALSE
C101392,Sourav Kapoor,Female,71,Chennai,05-08-2025,Prepaid,1357.33,57007.86,42,None,2 Year,Cash,4,No,,FALSE
C101393,Priya Ghosh,Female,54,Chennai,14-05-2025,Postpaid,1469.77,58790.8,40,Fiber,Monthly,UPI,9,Yes,,FALSE
C101394,Riya Ghosh,Male,64,Hyderabad,15-07-2025,Prepaid,398.6,9566.4,24,5G,Monthly,UPI,7,Yes,,FALSE
C101395,Neha Dey,Female,45,Mumbai,04-08-2025,Postpaid,685.02,5480.16,8,DSL,1 Year,Card,1,No,,FALSE
C101396,Sourav Gupta,Male,38,Kolkata,13-01-2025,Postpaid,1318.14,63270.72,48,DSL,1 Year,,2,Yes,,FALSE
C101397,Rohit Dey,Female,36,Bangalore,12-09-2025,Postpaid,1996.69,97837.81,49,Fiber,1 Year,Cash,4,Yes,,FALSE
C101398,Ananya Gupta,Female,18,Delhi,03-10-2025,Prepaid,834.07,33362.8,40,None,1 Year,Bank Transfer,3,Yes,,FALSE
C101399,Rahul Kapoor,Male,68,Mumbai,09-07-2025,Postpaid,1667.95,108416.75,65,None,1 Year,Card,10,Yes,,FALSE
C101400,Rohit Sharma,Male,67,Bangalore,20-11-2025,Postpaid,871.06,47037.24,54,5G,Monthly,UPI,0,No,,FALSE
C101401,Amit Singh,Male,28,Bangalore,08-08-2025,Postpaid,500.3,12007.2,24,None,1 Year,Cash,2,No,,FALSE
C101402,Priya Das,Male,57,Delhi,30-12-2025,Prepaid,962.24,8660.16,9,Fiber,1 Year,Bank Transfer,8,No,,FALSE
C101403,Vikram Sharma,Male,21,Bangalore,29-10-2025,Postpaid,1591.84,1591.84,1,None,2 Year,Cash,8,Yes,,FALSE
C101404,Neha Ghosh,Female,30,Kolkata,20-05-2025,Postpaid,592.91,6522.01,11,DSL,2 Year,Cash,12,No,,FALSE
C101405,Sourav Das,Male,72,Hyderabad,26-02-2025,Prepaid,1384.61,30461.42,22,Fiber,Monthly,Bank Transfer,3,No,,FALSE
C101406,Neha Kapoor,Male,39,Bangalore,11-10-2025,Postpaid,1030.14,30904.2,30,DSL,1 Year,Bank Transfer,8,Yes,,FALSE
C101407,Vikram Sen,Female,37,,05-07-2025,Postpaid,508.79,8649.43,17,Fiber,Monthly,Cash,4,No,,FALSE
C101408,Riya Ghosh,Male,59,Mumbai,09-02-2025,Prepaid,783.85,37624.8,48,DSL,Monthly,,11,No,,FALSE
C101409,Riya Paul,Male,36,Bangalore,13-08-2025,Postpaid,1344.12,92744.28,69,DSL,Monthly,Bank Transfer,10,Yes,,FALSE
C101410,Vikram Dey,Female,49,Hyderabad,28-03-2025,Prepaid,351.2,7726.4,22,None,1 Year,UPI,10,Yes,,FALSE
C101411,Sourav Sen,Male,69,Delhi,18-06-2025,Prepaid,1330.46,11974.14,9,Fiber,1 Year,Card,5,Yes,,FALSE
C101412,Sneha Singh,Male,35,Kolkata,25-12-2025,Prepaid,861.74,25852.2,30,Fiber,2 Year,Cash,7,No,,FALSE
C101413,Priya Kapoor,Female,50,Mumbai,23-05-2025,Postpaid,1173.12,43405.44,37,5G,2 Year,Bank Transfer,4,No,,FALSE
C101414,Sneha Dey,Female,45,,03-02-2025,Postpaid,1702.95,11920.65,7,DSL,1 Year,UPI,0,No,,FALSE
C101415,Riya Dey,Female,33,Chennai,17-07-2025,Postpaid,549.04,8784.64,16,DSL,2 Year,UPI,4,No,,FALSE
C101416,Priya Singh,Female,48,Hyderabad,12-03-2025,Postpaid,1722.77,31009.86,18,None,Monthly,UPI,12,Yes,,FALSE
C101417,Sourav Singh,Male,73,Delhi,09-03-2025,Prepaid,1570.09,109906.3,70,DSL,2 Year,Cash,2,Yes,,FALSE
C101418,Priya Dey,Female,33,Kolkata,20-07-2025,Prepaid,555.61,7778.54,14,DSL,Monthly,UPI,11,Yes,,FALSE
C101419,Priya Sharma,Male,28,Mumbai,31-03-2025,Prepaid,504.92,9593.48,19,Fiber,Monthly,Cash,7,No,,FALSE
C101420,Rahul Dey,Female,42,Hyderabad,17-07-2025,Prepaid,376.03,5640.45,15,Fiber,2 Year,UPI,4,Yes,,FALSE
C101421,Rohit Sharma,Male,41,Chennai,29-05-2025,Postpaid,1653.66,82683,50,DSL,2 Year,UPI,9,Yes,,FALSE
C101422,Vikram Roy,Male,68,Delhi,08-06-2025,Postpaid,768.82,47666.84,62,5G,2 Year,UPI,0,Yes,,FALSE
C101423,Sourav Roy,Male,30,Delhi,23-05-2025,Postpaid,1075.97,3227.91,3,None,1 Year,UPI,5,Yes,,FALSE
C101424,Sourav Kapoor,Female,75,Kolkata,07-02-2025,Prepaid,1040.05,6240.3,6,None,1 Year,Bank Transfer,1,Yes,,FALSE
C101425,Rahul Gupta,Female,63,Kolkata,24-07-2025,Postpaid,1976.53,57319.37,29,None,Monthly,UPI,5,Yes,,FALSE
C101426,Rohit Dey,Male,45,Bangalore,01-10-2025,Postpaid,1231,66474,54,DSL,1 Year,Cash,12,Yes,,FALSE
C101427,Vikram Dey,Male,51,Bangalore,28-09-2025,Postpaid,1216.89,36506.7,30,Fiber,1 Year,UPI,5,No,,FALSE
C101428,Priya Paul,Female,29,Bangalore,12-01-2025,Prepaid,1070.01,50290.47,47,DSL,Monthly,UPI,2,No,,FALSE
C101429,Vikram Paul,Male,74,Bangalore,08-01-2025,Postpaid,1071.74,49300.04,46,Fiber,2 Year,UPI,12,No,,FALSE
C101430,Ananya Ghosh,Female,26,Kolkata,24-08-2025,Postpaid,1631.74,16317.4,10,None,1 Year,UPI,10,Yes,,FALSE
C101431,Amit Das,Male,49,Chennai,11-12-2025,Prepaid,953.66,36239.08,38,5G,Monthly,Cash,2,No,,FALSE
C101432,Neha Gupta,Female,35,Chennai,28-10-2025,Prepaid,575.62,13239.26,23,None,Monthly,Bank Transfer,11,No,,FALSE
C101433,Vikram Ghosh,Female,35,Delhi,06-09-2025,Prepaid,477.9,8124.3,17,5G,1 Year,Card,0,Yes,,FALSE
C101434,Rahul Paul,Male,26,Hyderabad,26-01-2025,Prepaid,1143.81,53759.07,47,None,Monthly,Bank Transfer,6,No,,FALSE
C101435,Amit Singh,Female,21,Mumbai,15-09-2025,Prepaid,590.85,34860.15,59,5G,2 Year,Bank Transfer,0,Yes,,FALSE
C101436,Vikram Roy,Male,23,Hyderabad,15-05-2025,Postpaid,1183.29,74547.27,63,DSL,Monthly,Card,6,Yes,,FALSE
C101437,Ananya Sharma,Female,42,Kolkata,31-01-2025,Postpaid,1870.13,130909.1,70,Fiber,Monthly,UPI,9,No,,FALSE
C101438,Priya Das,Female,18,Mumbai,07-08-2025,Prepaid,1733.53,39871.19,23,Fiber,2 Year,Bank Transfer,3,No,,FALSE
C101439,Rahul Gupta,Male,21,Bangalore,31-10-2025,Postpaid,638.34,11490.12,18,Fiber,Monthly,Cash,4,Yes,,FALSE
C101440,Rohit Dey,Female,74,Hyderabad,31-05-2025,Prepaid,1274.8,82862,65,DSL,2 Year,Cash,6,Yes,,FALSE
C101441,Neha Singh,Female,73,Bangalore,01-03-2025,Postpaid,884.84,46896.52,53,Fiber,2 Year,Card,7,Yes,,FALSE
C101442,Priya Sen,Male,69,Kolkata,13-05-2025,Postpaid,1677.59,67103.6,40,Fiber,Monthly,,12,No,,FALSE
C101443,Rohit Sen,Female,32,Bangalore,12-05-2025,Prepaid,415.83,9979.92,24,5G,Monthly,Cash,8,Yes,,FALSE
C101444,Sourav Sharma,Female,43,Bangalore,10-04-2025,Prepaid,1963.32,68716.2,35,5G,1 Year,Card,8,No,,FALSE
C101445,Sourav Singh,Female,29,Mumbai,04-10-2025,Prepaid,1659.34,68032.94,41,5G,1 Year,UPI,7,No,,FALSE
C101446,Riya Paul,Female,35,Delhi,10-02-2025,Postpaid,967.91,6775.37,7,None,Monthly,Card,9,Yes,,FALSE
C101447,Vikram Ghosh,Female,64,Kolkata,22-01-2025,Postpaid,1308.91,2617.82,2,5G,2 Year,UPI,10,Yes,,FALSE
C101448,Priya Das,Female,74,Chennai,18-07-2025,Prepaid,468.54,14056.2,30,Fiber,Monthly,Bank Transfer,12,No,,FALSE
